name,name_original,category,calories_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,saturated_fat_g_per_100g,sodium_mg_per_100g,source_name,source_id,license
"Cereales, Malta-o-meal, Chocolate, Preparado con agua, Sin sal","Cereals, MALT-O-MEAL, chocolate, prepared with water, without salt",Desayunos,47,1.4,9.2,0.1,0.4,2.2,0.03,1.2,usda_sr_legacy_via_tempolife,16519,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Malta-o-meal, Farina hot trigo cereal, Seco","Cereals, MALT-O-MEAL, Farina Hot Wheat Cereal, dry",Desayunos,365,10.5,77.2,0.5,2.9,0.7,0.07,3.2,usda_sr_legacy_via_tempolife,16513,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Malta-o-meal, Maple & azúcar morena hot trigo cereal, Seco","Cereals, MALT-O-MEAL, Maple & Brown Sugar Hot Wheat Cereal, dry",Desayunos,368,8.8,80.5,0.5,1.8,28,0.09,5.2,usda_sr_legacy_via_tempolife,16514,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Malta-o-meal, Original, Simple, Seco","Cereals, MALT-O-MEAL, original, plain, dry",Desayunos,365,11.8,77.3,0.7,2.1,0,0.08,0.0,usda_sr_legacy_via_tempolife,17325,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Malta-o-meal, Original, Simple, Preparado con agua","Cereals, MALT-O-MEAL, original, plain, prepared with water",Desayunos,48,1.7,10.1,0.1,0.3,0.1,0.01,0.0,usda_sr_legacy_via_tempolife,18073,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena salvado, Quaker, Quaker/mother's avena salvado, Preparado con agua","Cereals, Oat Bran, QUAKER, QUAKER/MOTHER'S Oat Bran, prepared with water",Desayunos,43,2,7.5,1,1.7,,0.17,46.0,usda_sr_legacy_via_tempolife,16493,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Instantáneo, Maple y azúcar morena, Seco","Cereals, oats, instant, maple and brown sugar, dry",Desayunos,386,9.3,76.7,4.7,7.2,30.3,0.78,505.2,usda_sr_legacy_via_tempolife,17342,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Instantáneo, Simple, Seco","Cereals, oats, instant, plain, dry",Desayunos,362,11.9,69.5,6.9,10,1.5,1.35,220.0,usda_sr_legacy_via_tempolife,15259,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Instantáneo, Simple, Preparado con agua (boiling agua añadido o al microondas)","Cereals, oats, instant, plain, prepared with water (boiling water added or microwaved)",Desayunos,68,2.4,11.7,1.4,1.7,0.5,0.23,49.2,usda_sr_legacy_via_tempolife,15260,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Instantáneo, Con canela y especia, Seco","Cereals, oats, instant, with cinnamon and spice, dry",Desayunos,369,9.5,76.1,4.8,8,25.3,0.77,434.0,usda_sr_legacy_via_tempolife,15262,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Instantáneo, Con canela y especia, Preparado con agua","Cereals, oats, instant, with cinnamon and spice, prepared with water",Desayunos,96,2.4,19,1.2,2,6.3,0.19,111.2,usda_sr_legacy_via_tempolife,17328,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Instantáneo, Con pasa de uvas y especia, Preparado con agua","Cereals, oats, instant, with raisins and spice, prepared with water",Desayunos,88,2,17.9,1,1.3,8.7,0.15,111.2,usda_sr_legacy_via_tempolife,17330,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Regular y rápido y instantáneo, Cocido con agua, Con sal","Cereals, oats, regular and quick and instant, cooked with water, with salt",Desayunos,71,2.5,12,1.5,1.7,0.3,0.31,71.2,usda_sr_legacy_via_tempolife,15273,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Regular y rápido, Cocido con agua, Sin sal","Cereals, oats, regular and quick, cooked with water, without salt",Desayunos,71,2.5,12,1.5,1.7,0.3,0.31,4.0,usda_sr_legacy_via_tempolife,17327,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Avena, Regular y rápido, No fortificado, Seco","Cereals, oats, regular and quick, not fortified, dry",Desayunos,379,13.2,67.7,6.5,10.1,1,1.11,6.0,usda_sr_legacy_via_tempolife,17326,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Maíz sémola de maíz, Instantáneo, Cheddar queso sabor","Cereals, QUAKER, corn grits, instant, cheddar cheese flavor",Desayunos,363,9,73,5.5,4.2,2.8,1.33,1644.0,usda_sr_legacy_via_tempolife,17320,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Maíz sémola de maíz, Instantáneo, Simple","Cereals, QUAKER, corn grits, instant, plain",Desayunos,343,7.3,78.4,2.1,4.2,1.5,0.36,1121.2,usda_sr_legacy_via_tempolife,15254,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Maíz sémola de maíz, Instantáneo, Simple (2)","Cereals, QUAKER, corn grits, instant, plain",Desayunos,74,1.6,16,0.5,1.1,0.1,0.08,227.2,usda_sr_legacy_via_tempolife,17319,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Hominy sémola de maíz, White, Seco","Cereals, QUAKER, hominy grits, white, dry",Desayunos,361,8.8,79.2,1.6,1.6,0.6,0.15,1.2,usda_sr_legacy_via_tempolife,18052,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Hominy sémola de maíz, White, Rápido","Cereals, QUAKER, hominy grits, white, quick",Desayunos,348,8.8,79.6,1.2,4.8,0.3,0.16,1.2,usda_sr_legacy_via_tempolife,18051,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo sémola de maíz, Manteca sabor, Seco","Cereals, QUAKER, Instant Grits, Butter flavor, dry",Desayunos,369,8.1,74.8,5.6,4.7,0.9,2.58,1197.2,usda_sr_legacy_via_tempolife,16492,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo sémola de maíz, Campo tocino sabor, Seco","Cereals, QUAKER, Instant Grits, Country Bacon flavor, dry",Desayunos,340,9.9,75.4,1.7,5.1,0.4,0.24,1523.2,usda_sr_legacy_via_tempolife,17321,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo sémola de maíz, Jamón 'n' queso sabor, Seco","Cereals, QUAKER, Instant Grits, Ham 'n' Cheese flavor, dry",Desayunos,355,10.7,71.1,4.7,4.2,2.7,1.06,1930.0,usda_sr_legacy_via_tempolife,16509,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo sémola de maíz producto con americano queso sabor, Seco","Cereals, QUAKER, Instant Grits Product with American Cheese Flavor, dry",Desayunos,360,8.8,74.2,4.7,4.3,2,1.08,1518.0,usda_sr_legacy_via_tempolife,16508,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo sémola de maíz, Redeye salsa (jugo de carne) & campo jamón sabor, Seco","Cereals, QUAKER, Instant Grits, Redeye Gravy & Country Ham flavor, dry",Desayunos,342,9.8,75.9,1.6,4.6,0.7,0.23,1805.2,usda_sr_legacy_via_tempolife,16507,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Manzana y canela, Reduced azúcar","Cereals, QUAKER, Instant Oatmeal, Apple and Cinnamon, reduced sugar",Desayunos,358,10.3,72.2,5.6,9.7,17.8,1.03,535.2,usda_sr_legacy_via_tempolife,18084,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Manzanas y canela, Seco","Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry",Desayunos,366,8.6,76.7,4.6,8.3,28.9,0.88,454.0,usda_sr_legacy_via_tempolife,15261,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Banana pan, Seco","Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry",Desayunos,368,9,75.7,4.9,6.7,29.5,0.9,700.0,usda_sr_legacy_via_tempolife,18060,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Canela-especia, Seco","Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry",Desayunos,369,10.4,74.5,5.1,8.2,21.1,0.81,416.0,usda_sr_legacy_via_tempolife,18058,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Canela especia, Reduced azúcar","Cereals, QUAKER, Instant Oatmeal, Cinnamon Spice, reduced sugar",Desayunos,358,11.3,69.5,6.1,8.8,11.9,1.16,760.0,usda_sr_legacy_via_tempolife,16531,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Canela swirl, High fibra","Cereals, QUAKER, Instant Oatmeal, Cinnamon Swirl, high fiber",Desayunos,366,8.8,75.7,4.8,22.3,14.7,0.93,473.2,usda_sr_legacy_via_tempolife,15280,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Dinosaur huevos, Azúcar morena","Cereals, QUAKER, Instant Oatmeal, DINOSAUR EGGS, Brown Sugar",Desayunos,384,8.7,73.7,7.6,6.4,28.9,2.42,500.0,usda_sr_legacy_via_tempolife,18059,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Fruta y crema variedad, Seco","Cereals, QUAKER, Instant Oatmeal, fruit and cream variety, dry",Desayunos,379,8.3,75.4,6.4,6,31.3,1.31,499.2,usda_sr_legacy_via_tempolife,18046,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Fruta y crema, Variedad de sabores","Cereals, QUAKER, Instant Oatmeal, fruit and cream, variety of flavors",Desayunos,376,10.2,71.6,7.5,8.3,17.7,2.09,559.2,usda_sr_legacy_via_tempolife,18083,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Maple y azúcar morena, Seco","Cereals, QUAKER, Instant Oatmeal, maple and brown sugar, dry",Desayunos,368,9.2,76.9,4.6,7.2,30,0.79,506.0,usda_sr_legacy_via_tempolife,17329,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida orgánico","Cereals, QUAKER, Instant Oatmeal Organic",Desayunos,367,16,67,6.3,9.8,1,1.11,4.0,usda_sr_legacy_via_tempolife,18082,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Pasa de uva y especia, Seco","Cereals, QUAKER, Instant Oatmeal, Raisin and Spice, dry",Desayunos,360,9.1,75.7,4,5.8,35.7,0.61,440.0,usda_sr_legacy_via_tempolife,16506,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Pasa de uvas, Dates y nuezs","Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts",Desayunos,371,8.8,72.4,7,6.9,30.9,1.07,516.0,usda_sr_legacy_via_tempolife,18047,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Instantáneo avena cocida, Weight control, Canela","Cereals, QUAKER, Instant Oatmeal, weight control, cinnamon",Desayunos,361,16.5,64.2,6.3,13,1.3,1.21,618.0,usda_sr_legacy_via_tempolife,17348,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Avena salvado, Quaker/mother's avena salvado, Seco","Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, dry",Desayunos,364,17,62.9,8,14.3,1.4,1.43,5.2,usda_sr_legacy_via_tempolife,18048,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Avena salvado, Quaker/mother's avena salvado, Preparado con agua","Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, prepared with water",Desayunos,43,2,7.5,1,1.7,,0.17,3.2,usda_sr_legacy_via_tempolife,18049,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Avena cocida, Real medleys, Manzana nuez","Cereals, QUAKER, oatmeal, REAL MEDLEYS, apple walnut",Desayunos,390,8.2,70.5,10.4,7,29.4,1.3,356.0,usda_sr_legacy_via_tempolife,15282,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Avena cocida, Real medleys, Arándano avellana","Cereals, QUAKER, oatmeal, REAL MEDLEYS, blueberry hazelnut",Desayunos,386,9.8,69.5,9.8,7.7,18.7,1.65,337.2,usda_sr_legacy_via_tempolife,15281,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Avena cocida, Real medleys, Cereza pistacho","Cereals, QUAKER, oatmeal, REAL MEDLEYS, cherry pistachio",Desayunos,394,12,66.7,11,7.1,26.3,1.39,181.2,usda_sr_legacy_via_tempolife,17347,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Avena cocida, Real medleys, Durazno almendra","Cereals, QUAKER, oatmeal, REAL MEDLEYS, peach almond",Desayunos,387,10.1,68.6,9.8,7.4,24.9,1.11,201.2,usda_sr_legacy_via_tempolife,17346,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Avena cocida, Real medleys, Verano baya","Cereals, QUAKER, oatmeal, REAL MEDLEYS, summer berry",Desayunos,353,11.3,72.6,4.4,8.5,20.4,1.04,354.0,usda_sr_legacy_via_tempolife,15283,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Quaker multigrain avena cocida, Seco","Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry",Desayunos,334,12.6,72.6,2.7,11.9,2.5,0.45,7.2,usda_sr_legacy_via_tempolife,16487,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Quaker multigrain avena cocida, Preparado con agua, Sin sal","Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, no salt",Desayunos,61,2.1,13.5,0.5,2.2,,0.1,3.2,usda_sr_legacy_via_tempolife,16494,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Quaker multigrain avena cocida, Preparado con agua, Sal","Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, salt",Desayunos,61,2.1,13.5,0.5,2.2,,0.1,70.0,usda_sr_legacy_via_tempolife,16495,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Rápido avena, Seco","Cereals, QUAKER, Quick Oats, Dry",Desayunos,371,13.7,68.2,6.9,9.4,1.4,1.11,3.2,usda_sr_legacy_via_tempolife,16504,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Rápido avena con hierro, Seco","Cereals, QUAKER, Quick Oats with Iron, Dry",Desayunos,371,13.7,68.2,6.9,9.4,1.4,0.96,3.2,usda_sr_legacy_via_tempolife,18062,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Weight control instantáneo avena cocida, Banana pan","Cereals, QUAKER, Weight Control Instant Oatmeal, banana bread",Desayunos,361,16.5,64.4,6.2,12.6,1.3,1.19,619.2,usda_sr_legacy_via_tempolife,17345,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Weight control instantáneo avena cocida, Maple y azúcar morena","Cereals, QUAKER, Weight Control Instant Oatmeal, maple and brown sugar",Desayunos,361,16.4,64.3,6.2,13,1.3,1.16,642.0,usda_sr_legacy_via_tempolife,17344,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales, Quaker, Trigo integral natural cereal, Seco","Cereals, QUAKER, Whole Wheat Natural Cereal, dry",Desayunos,333,11.8,74.8,2,9.9,2,0.42,8.0,usda_sr_legacy_via_tempolife,18063,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Alpen","Cereals ready-to-eat, ALPEN",Desayunos,352,11.2,75.7,3.3,9.1,20,0.5,27.2,usda_sr_legacy_via_tempolife,12855,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Barbara's puffins, Original","Cereals ready-to-eat, BARBARA'S PUFFINS, original",Desayunos,333,7.4,84,3.7,18.5,18.5,0,704.0,usda_sr_legacy_via_tempolife,16533,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Chocolate-saborizado escarchado inflado maíz","Cereals ready-to-eat, chocolate-flavored frosted puffed corn",Desayunos,405,3.3,87.2,3.5,3.8,43.7,0.96,534.0,usda_sr_legacy_via_tempolife,16488,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Familia","Cereals ready-to-eat, FAMILIA",Desayunos,388,9.5,73.8,6.3,8.5,23.2,0.71,8.0,usda_sr_legacy_via_tempolife,12856,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Escarchado avena cereal con marshmallows","Cereals ready-to-eat, frosted oat cereal with marshmallows",Desayunos,400,7.1,84.7,3.3,4.3,36.1,0.62,533.2,usda_sr_legacy_via_tempolife,12825,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, General mills, Cheerios","Cereals ready-to-eat, GENERAL MILLS, CHEERIOS",Desayunos,372,12.4,73.2,6.6,10.1,4.5,1.6,497.2,usda_sr_legacy_via_tempolife,17306,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Granola, Casero","Cereals ready-to-eat, granola, homemade",Desayunos,489,13.7,53.9,24.3,8.9,19.8,3.96,26.0,usda_sr_legacy_via_tempolife,15244,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Health valley, Fibra 7 flakes","Cereals ready-to-eat, HEALTH VALLEY, FIBER 7 Flakes",Desayunos,353,14.4,78.2,1.4,14.1,20,0.26,200.0,usda_sr_legacy_via_tempolife,16496,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Malta-o-meal, Manzana zings","Cereals ready-to-eat, MALT-O-MEAL, Apple ZINGS",Desayunos,390,4.5,87.3,2.7,2.3,44.6,0.73,454.0,usda_sr_legacy_via_tempolife,18067,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Malta-o-meal, Baya colossal crunch","Cereals ready-to-eat, MALT-O-MEAL, BERRY COLOSSAL CRUNCH",Desayunos,396,4.2,86.6,4.2,1.8,41.7,1.21,633.2,usda_sr_legacy_via_tempolife,16497,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Malta-o-meal, Arándano muffin tops cereal","Cereals ready-to-eat, MALT-O-MEAL, Blueberry MUFFIN TOPS Cereal",Desayunos,443,4.9,79.9,11.5,4.7,35.4,1.66,462.0,usda_sr_legacy_via_tempolife,16512,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Malta-o-meal, Chocolate marshmallow mateys","Cereals ready-to-eat, MALT-O-MEAL, CHOCOLATE MARSHMALLOW MATEYS",Desayunos,392,3.5,88.2,3.7,2.5,55.5,1.6,368.0,usda_sr_legacy_via_tempolife,18086,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Malta-o-meal, Canela toasters","Cereals ready-to-eat, MALT-O-MEAL, CINNAMON TOASTERS",Desayunos,425,3.3,78.3,12.1,5,32.9,1.85,473.2,usda_sr_legacy_via_tempolife,18068,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Malta-o-meal, Cacao dyno-bites","Cereals ready-to-eat, MALT-O-MEAL, Cocoa DYNO-BITES",Desayunos,397,4.2,87.9,3.4,1.1,43.2,2.58,534.0,usda_sr_legacy_via_tempolife,18069,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Cereales listo para comer, Malta-o-meal, Coco-roos","Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS",Desayunos,389,3.4,86.8,4.6,3.3,48.1,2.57,350.0,usda_sr_legacy_via_tempolife,18041,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
